image_name, image_url, xmin, xmax, ymin, ymax
wpDw67EUabRtZpJnNwxprg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/wpDw67EUabRtZpJnNwxprg_zoom_5___1_5.jpg,943,982,317,356
wpDw67EUabRtZpJnNwxprg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/wpDw67EUabRtZpJnNwxprg_zoom_5___1_5.jpg,943,980,355,402
AKgoLwFwKom6Ed04bRxNJQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/AKgoLwFwKom6Ed04bRxNJQ_zoom_5___1_5.jpg,822,865,245,292
it-FBF2o_ci4KlHn00qv1A_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/it-FBF2o_ci4KlHn00qv1A_zoom_5___1_5.jpg,622,743,0,111
YFYaiC-iV0C5hvuk4Y2EFQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/YFYaiC-iV0C5hvuk4Y2EFQ_zoom_5___1_8.jpg,51,99,392,449
iQ0PW5GXiAhbtekY31iZ-g_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/iQ0PW5GXiAhbtekY31iZ-g_zoom_5___1_5.jpg,706,756,263,319
ZxPNvJhdg5TPWT6c2C-jJQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/ZxPNvJhdg5TPWT6c2C-jJQ_zoom_5___1_1.jpg,417,496,128,233
ZxPNvJhdg5TPWT6c2C-jJQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/ZxPNvJhdg5TPWT6c2C-jJQ_zoom_5___1_1.jpg,411,490,229,348
uBOK9MKhJWpdkzCx448ITw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/uBOK9MKhJWpdkzCx448ITw_zoom_5___1_12.jpg,781,830,231,282
VlEOlN7sM7ojkrfsx6SRMw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/VlEOlN7sM7ojkrfsx6SRMw_zoom_5___1_7.jpg,430,506,208,305
SxHIuYqQ6JPP-r3vPN4CcA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/SxHIuYqQ6JPP-r3vPN4CcA_zoom_5___1_11.jpg,157,226,373,450
SxHIuYqQ6JPP-r3vPN4CcA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/SxHIuYqQ6JPP-r3vPN4CcA_zoom_5___1_11.jpg,160,227,307,377
GgrfDOrFnHQ-_ZfWkHCIhw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/GgrfDOrFnHQ-_ZfWkHCIhw_zoom_5___1_2.jpg,260,305,272,330
E1X1P33bcxd7VV-0Ges0Vw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/E1X1P33bcxd7VV-0Ges0Vw_zoom_5___1_7.jpg,232,307,236,314
Dlv-y6_xxvki1zEiylIWsg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/Dlv-y6_xxvki1zEiylIWsg_zoom_5___1_0.jpg,534,568,327,382
Dlv-y6_xxvki1zEiylIWsg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/Dlv-y6_xxvki1zEiylIWsg_zoom_5___1_0.jpg,529,572,377,442
1B4SoYyGp2iQ_na_-TEqCg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1B4SoYyGp2iQ_na_-TEqCg_zoom_5___1_8.jpg,358,390,265,305
1B4SoYyGp2iQ_na_-TEqCg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1B4SoYyGp2iQ_na_-TEqCg_zoom_5___1_8.jpg,362,390,306,348
z8Hf3Z6IkaAocG5GJFtIvQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/z8Hf3Z6IkaAocG5GJFtIvQ_zoom_5___1_12.jpg,860,906,303,358
z8Hf3Z6IkaAocG5GJFtIvQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/z8Hf3Z6IkaAocG5GJFtIvQ_zoom_5___1_12.jpg,861,907,260,305
OOcfetiLE1DnXQP3Lvq_5g_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/OOcfetiLE1DnXQP3Lvq_5g_zoom_5___1_7.jpg,186,253,208,278
TcnwvR1pJR-zXiq_gkfekg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/TcnwvR1pJR-zXiq_gkfekg_zoom_5___1_0.jpg,269,319,285,338
hKQwcOyQjqqFtAz4RkSKhg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/hKQwcOyQjqqFtAz4RkSKhg_zoom_5___1_0.jpg,58,91,326,366
hKQwcOyQjqqFtAz4RkSKhg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/hKQwcOyQjqqFtAz4RkSKhg_zoom_5___1_0.jpg,58,91,297,327
yQo3X3W_fce1fP2-pl3NnA_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/yQo3X3W_fce1fP2-pl3NnA_zoom_5___1_10.jpg,789,831,321,400
wJT_d7RHn76daZK9HzIOog_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/wJT_d7RHn76daZK9HzIOog_zoom_5___1_0.jpg,307,349,319,384
7KPNxyD5FN7SWwDF8rZqEg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/7KPNxyD5FN7SWwDF8rZqEg_zoom_5___1_5.jpg,9,81,367,459
IWggWXzQKLtZz58sQsdjxA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IWggWXzQKLtZz58sQsdjxA_zoom_5___1_0.jpg,530,580,409,459
IWggWXzQKLtZz58sQsdjxA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IWggWXzQKLtZz58sQsdjxA_zoom_5___1_0.jpg,530,579,457,514
ou2CII3pLXMazdio2__x7Q_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/ou2CII3pLXMazdio2__x7Q_zoom_5___1_2.jpg,529,575,154,234
7a9IQwOtnrY5WH-dkw6suA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/7a9IQwOtnrY5WH-dkw6suA_zoom_5___1_12.jpg,759,807,330,376
7a9IQwOtnrY5WH-dkw6suA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/7a9IQwOtnrY5WH-dkw6suA_zoom_5___1_12.jpg,760,808,377,428
8l_rpU-vGha3LpY__rLAqQ_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/8l_rpU-vGha3LpY__rLAqQ_zoom_5___1_2.jpg,502,538,218,273
apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,773,791,323,340
apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,774,791,339,362
apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,128,159,375,416
apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/apIrSXjK0D_ubtQxeDrHyw_zoom_5___1_1.jpg,129,160,340,376
boDh-Wi6SGDOhHGHyt3Prg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/boDh-Wi6SGDOhHGHyt3Prg_zoom_5___1_5.jpg,812,840,342,373
boDh-Wi6SGDOhHGHyt3Prg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/boDh-Wi6SGDOhHGHyt3Prg_zoom_5___1_5.jpg,814,838,318,344
aFNu5D5NeQbjAjQ5Ufrd-Q_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/aFNu5D5NeQbjAjQ5Ufrd-Q_zoom_5___1_5.jpg,983,1003,240,262
aFNu5D5NeQbjAjQ5Ufrd-Q_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/aFNu5D5NeQbjAjQ5Ufrd-Q_zoom_5___1_5.jpg,956,975,238,261
bPsoNzTCRWkuSVTE0HSe-g_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/bPsoNzTCRWkuSVTE0HSe-g_zoom_5___1_9.jpg,635,673,244,298
0bxYPt082vSr2Xhw2mgqVA_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0bxYPt082vSr2Xhw2mgqVA_zoom_5___1_4.jpg,694,720,382,407
0-A-3958QibTZpcAM8X9-Q_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0-A-3958QibTZpcAM8X9-Q_zoom_5___1_4.jpg,658,696,289,355
0-A-3958QibTZpcAM8X9-Q_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0-A-3958QibTZpcAM8X9-Q_zoom_5___1_8.jpg,202,270,152,249
0-A-3958QibTZpcAM8X9-Q_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0-A-3958QibTZpcAM8X9-Q_zoom_5___1_8.jpg,207,280,249,326
075Pue36oOrp8GD2U1EiQA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/075Pue36oOrp8GD2U1EiQA_zoom_5___1_7.jpg,86,123,813,862
075Pue36oOrp8GD2U1EiQA_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/075Pue36oOrp8GD2U1EiQA_zoom_5___1_8.jpg,475,507,704,730
075Pue36oOrp8GD2U1EiQA_zoom_5___2_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/075Pue36oOrp8GD2U1EiQA_zoom_5___2_1.jpg,959,1013,890,968
0IoADUK2kXZ7Llr__1QpcA_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0IoADUK2kXZ7Llr__1QpcA_zoom_5___1_9.jpg,189,278,787,877
0IoADUK2kXZ7Llr__1QpcA_zoom_5___2_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0IoADUK2kXZ7Llr__1QpcA_zoom_5___2_1.jpg,145,209,119,188
0r8YDoqmvf-IiIOLqFSuKw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0r8YDoqmvf-IiIOLqFSuKw_zoom_5___1_12.jpg,87,167,159,258
0r8YDoqmvf-IiIOLqFSuKw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0r8YDoqmvf-IiIOLqFSuKw_zoom_5___1_12.jpg,87,167,257,374
0r8YDoqmvf-IiIOLqFSuKw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0r8YDoqmvf-IiIOLqFSuKw_zoom_5___1_7.jpg,328,365,259,311
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_1.jpg,906,947,227,300
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_1.jpg,907,946,306,388
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_11.jpg,222,315,434,607
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_11.jpg,212,309,604,780
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,976,1007,259,291
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,976,1010,289,329
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,62,90,302,326
0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0UNM_Lhr9u7Us9OJ5kJJHA_zoom_5___1_6.jpg,67,91,330,355
0zBrXkGiT79XmqwQPFTNlw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/0zBrXkGiT79XmqwQPFTNlw_zoom_5___1_2.jpg,653,715,200,415
12kqyboZmGXwHupe1wKwvw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/12kqyboZmGXwHupe1wKwvw_zoom_5___1_5.jpg,124,194,991,1050
12kqyboZmGXwHupe1wKwvw_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/12kqyboZmGXwHupe1wKwvw_zoom_5___2_0.jpg,639,685,131,180
12kqyboZmGXwHupe1wKwvw_zoom_5___2_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/12kqyboZmGXwHupe1wKwvw_zoom_5___2_5.jpg,127,195,0,59
12kqyboZmGXwHupe1wKwvw_zoom_5___2_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/12kqyboZmGXwHupe1wKwvw_zoom_5___2_9.jpg,904,936,139,188
17HDdIs8AUNuTP1k7fksmw_zoom_5___2_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/17HDdIs8AUNuTP1k7fksmw_zoom_5___2_1.jpg,345,400,70,139
17HDdIs8AUNuTP1k7fksmw_zoom_5___2_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/17HDdIs8AUNuTP1k7fksmw_zoom_5___2_1.jpg,344,406,141,223
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_0.jpg,956,1030,969,1050
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_10.jpg,857,949,659,859
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_10.jpg,853,951,844,1050
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_0.jpg,958,1028,47,138
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_0.jpg,956,1029,0,48
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_1.jpg,0,33,1,46
1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1FrknOrkRCRTdVuYFDA5Rg_zoom_5___2_1.jpg,0,29,51,138
1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_1.jpg,611,665,299,384
1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_1.jpg,603,660,375,474
1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_12.jpg,502,571,516,585
1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_12.jpg,496,565,585,667
1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_5.jpg,910,950,430,474
1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_5.jpg,913,953,474,517
1lycx8MduUozZ-YRQFcfQg_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1lycx8MduUozZ-YRQFcfQg_zoom_5___1_3.jpg,315,342,901,928
1lycx8MduUozZ-YRQFcfQg_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1lycx8MduUozZ-YRQFcfQg_zoom_5___1_3.jpg,313,343,928,961
1lycx8MduUozZ-YRQFcfQg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1lycx8MduUozZ-YRQFcfQg_zoom_5___2_0.jpg,736,770,128,188
1n5T5p9fOfuMFQkU2CsaZQ_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1n5T5p9fOfuMFQkU2CsaZQ_zoom_5___1_10.jpg,28,113,840,961
1n5T5p9fOfuMFQkU2CsaZQ_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1n5T5p9fOfuMFQkU2CsaZQ_zoom_5___1_2.jpg,845,909,817,949
1NV5mQVreizGHoMBYINocQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1NV5mQVreizGHoMBYINocQ_zoom_5___1_6.jpg,113,223,787,940
1NV5mQVreizGHoMBYINocQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1NV5mQVreizGHoMBYINocQ_zoom_5___1_6.jpg,118,226,933,1050
1NV5mQVreizGHoMBYINocQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1NV5mQVreizGHoMBYINocQ_zoom_5___1_8.jpg,782,833,958,1011
1NV5mQVreizGHoMBYINocQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1NV5mQVreizGHoMBYINocQ_zoom_5___1_8.jpg,780,834,1007,1050
1NV5mQVreizGHoMBYINocQ_zoom_5___2_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1NV5mQVreizGHoMBYINocQ_zoom_5___2_6.jpg,119,224,0,111
1NV5mQVreizGHoMBYINocQ_zoom_5___2_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1NV5mQVreizGHoMBYINocQ_zoom_5___2_8.jpg,784,833,8,68
1t5KAGWgf4MGhIlMAmOTZQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1t5KAGWgf4MGhIlMAmOTZQ_zoom_5___1_8.jpg,847,911,523,645
1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_12.jpg,465,560,103,243
1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_3.jpg,569,643,316,385
1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_6.jpg,985,1017,283,320
1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/1VjH9RYwG5MrZlqg017ZmA_zoom_5___1_6.jpg,983,1015,251,286
25QfVx2zSx1yWn7qip-ydw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/25QfVx2zSx1yWn7qip-ydw_zoom_5___1_2.jpg,113,159,283,365
25QfVx2zSx1yWn7qip-ydw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/25QfVx2zSx1yWn7qip-ydw_zoom_5___1_8.jpg,955,1048,31,254
25QfVx2zSx1yWn7qip-ydw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/25QfVx2zSx1yWn7qip-ydw_zoom_5___1_9.jpg,0,61,41,252
29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_5.jpg,689,755,36,114
29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_7.jpg,631,681,247,315
29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_7.jpg,632,682,317,374
29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/29QhFmpV_IsEiMAk1rmm8Q_zoom_5___1_9.jpg,733,791,457,526
2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_0.jpg,655,718,252,339
2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_0.jpg,655,721,336,403
2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_6.jpg,312,340,254,287
2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_6.jpg,308,341,299,320
2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_7.jpg,282,319,230,277
2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/2Du3EM2GAppdP28ZtBiszQ_zoom_5___1_7.jpg,280,323,298,341
