image_name, image_url, xmin, xmax, ymin, ymax
0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_4.jpg,535,577,558,606
-SkfO9YA02AFo8YUqQ8mvA_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-SkfO9YA02AFo8YUqQ8mvA_zoom_5___1_10.jpg,567,666,0,170
1IrtzBWdaPgSDrzu0ZFFbA_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1IrtzBWdaPgSDrzu0ZFFbA_zoom_5___1_9.jpg,315,408,14,222
1IrtzBWdaPgSDrzu0ZFFbA_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1IrtzBWdaPgSDrzu0ZFFbA_zoom_5___1_9.jpg,299,372,206,435
-pOLUNvwDAhhVexROcdo-w_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-pOLUNvwDAhhVexROcdo-w_zoom_5___1_11.jpg,633,729,20,134
-pOLUNvwDAhhVexROcdo-w_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-pOLUNvwDAhhVexROcdo-w_zoom_5___1_11.jpg,646,736,139,269
-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_10.jpg,503,539,217,261
-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_10.jpg,507,542,263,313
0bzk76DdfYgc8eCIGgO3lA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0bzk76DdfYgc8eCIGgO3lA_zoom_5___1_12.jpg,884,921,273,311
0bzk76DdfYgc8eCIGgO3lA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0bzk76DdfYgc8eCIGgO3lA_zoom_5___1_12.jpg,881,916,314,356
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,313,344,302,335
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,32,67,315,354
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,410,427,267,286
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,523,544,264,281
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_6.jpg,572,582,258,269
0BNkJN47tMSKnBbYpGYJCw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0BNkJN47tMSKnBbYpGYJCw_zoom_5___1_0.jpg,796,933,311,469
-i_8PZyrIIQD1S20K1Q1fw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-i_8PZyrIIQD1S20K1Q1fw_zoom_5___1_2.jpg,881,957,308,416
0XbajB88c5SxnX8rrFtCmw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0XbajB88c5SxnX8rrFtCmw_zoom_5___1_6.jpg,88,141,360,410
0SpLdH3uiNN_GYFmbkTweg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0SpLdH3uiNN_GYFmbkTweg_zoom_5___1_8.jpg,942,1030,0,163
0SpLdH3uiNN_GYFmbkTweg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0SpLdH3uiNN_GYFmbkTweg_zoom_5___1_8.jpg,948,1041,170,363
--Cwhww85Uzc8ksJazLU7A_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/--Cwhww85Uzc8ksJazLU7A_zoom_5___1_12.jpg,8,27,401,423
0hZMkHcVnb67SljG00Kg2g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0hZMkHcVnb67SljG00Kg2g_zoom_5___1_1.jpg,217,271,242,313
0hZMkHcVnb67SljG00Kg2g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0hZMkHcVnb67SljG00Kg2g_zoom_5___1_1.jpg,215,266,315,391
1MRMQaimvf0-rDPDtroeGw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1MRMQaimvf0-rDPDtroeGw_zoom_5___1_5.jpg,968,1021,244,299
07BlP9K9CYyEHeZpgbl54A_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07BlP9K9CYyEHeZpgbl54A_zoom_5___1_11.jpg,947,1032,265,407
07BlP9K9CYyEHeZpgbl54A_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07BlP9K9CYyEHeZpgbl54A_zoom_5___1_11.jpg,949,1035,183,266
0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_1.jpg,412,459,511,566
0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_1.jpg,412,461,573,635
1cfNZPh-yVsU-QGTJpHtCw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1cfNZPh-yVsU-QGTJpHtCw_zoom_5___1_1.jpg,102,166,301,393
1cfNZPh-yVsU-QGTJpHtCw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1cfNZPh-yVsU-QGTJpHtCw_zoom_5___1_1.jpg,106,169,227,302
0rKnaLuNvS7zkaYCG2dNMA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rKnaLuNvS7zkaYCG2dNMA_zoom_5___1_0.jpg,494,532,309,348
0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_12.jpg,382,436,250,307
0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_12.jpg,382,433,309,367
0CK6LLvDfmIswbFlLl4uOw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0CK6LLvDfmIswbFlLl4uOw_zoom_5___1_9.jpg,231,305,238,327
0CK6LLvDfmIswbFlLl4uOw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0CK6LLvDfmIswbFlLl4uOw_zoom_5___1_9.jpg,229,300,174,254
1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_9.jpg,2,84,94,259
1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_9.jpg,0,94,267,471
-q8CB6cLKmGNTZAwcVvw1w_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-q8CB6cLKmGNTZAwcVvw1w_zoom_5___1_12.jpg,790,841,242,297
-q8CB6cLKmGNTZAwcVvw1w_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-q8CB6cLKmGNTZAwcVvw1w_zoom_5___1_12.jpg,788,841,294,351
-GNtyWoIOuwNexbhhW5zOQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-GNtyWoIOuwNexbhhW5zOQ_zoom_5___1_8.jpg,698,803,277,397
0rOaoVMGepO4RCnpjgs2zw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rOaoVMGepO4RCnpjgs2zw_zoom_5___1_7.jpg,406,462,229,286
0rOaoVMGepO4RCnpjgs2zw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rOaoVMGepO4RCnpjgs2zw_zoom_5___1_7.jpg,405,452,284,351
-IfTnmKWG3BBdrYs08YFOg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-IfTnmKWG3BBdrYs08YFOg_zoom_5___1_5.jpg,508,564,255,314
-IfTnmKWG3BBdrYs08YFOg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-IfTnmKWG3BBdrYs08YFOg_zoom_5___1_5.jpg,508,563,314,371
-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_4.jpg,937,981,246,309
-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_4.jpg,943,982,307,354
-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_4.jpg,943,982,353,378
0Gtbnfkq9sTjMUUjdGrOQg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0Gtbnfkq9sTjMUUjdGrOQg_zoom_5___1_1.jpg,478,561,152,338
-ysaLRIDbe_5Jqj10xySGQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ysaLRIDbe_5Jqj10xySGQ_zoom_5___1_12.jpg,0,93,218,334
-ysaLRIDbe_5Jqj10xySGQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ysaLRIDbe_5Jqj10xySGQ_zoom_5___1_12.jpg,0,75,334,474
0nvudqkPefq_VkPPa6MSlg_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nvudqkPefq_VkPPa6MSlg_zoom_5___1_9.jpg,400,438,357,395
0nvudqkPefq_VkPPa6MSlg_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nvudqkPefq_VkPPa6MSlg_zoom_5___1_9.jpg,400,440,394,443
0EYC3kOftMl0Lhpvqu_Sdg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0EYC3kOftMl0Lhpvqu_Sdg_zoom_5___1_7.jpg,676,732,316,381
0ajw2I8JM6VcvCQCtdmhBA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0ajw2I8JM6VcvCQCtdmhBA_zoom_5___1_7.jpg,453,523,322,408
0GqC5U_4Ugta1xlzJyoCfA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0GqC5U_4Ugta1xlzJyoCfA_zoom_5___1_0.jpg,757,803,272,321
0GqC5U_4Ugta1xlzJyoCfA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0GqC5U_4Ugta1xlzJyoCfA_zoom_5___1_0.jpg,758,800,318,376
0CCRr2rALhNzPRAMx-54YA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0CCRr2rALhNzPRAMx-54YA_zoom_5___1_6.jpg,108,157,317,382
0CCRr2rALhNzPRAMx-54YA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0CCRr2rALhNzPRAMx-54YA_zoom_5___1_6.jpg,99,156,263,317
1b3p8xITiU-qYi8APhsCUQ_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1b3p8xITiU-qYi8APhsCUQ_zoom_5___1_11.jpg,56,171,16,192
1b3p8xITiU-qYi8APhsCUQ_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1b3p8xITiU-qYi8APhsCUQ_zoom_5___1_11.jpg,25,141,192,412
-VXUJr-w9j7JTzwMPJtM4Q_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-VXUJr-w9j7JTzwMPJtM4Q_zoom_5___1_10.jpg,683,734,297,353
0T6-i4NoydiNcCwbdjEsrA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0T6-i4NoydiNcCwbdjEsrA_zoom_5___1_0.jpg,876,929,268,320
0T6-i4NoydiNcCwbdjEsrA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0T6-i4NoydiNcCwbdjEsrA_zoom_5___1_0.jpg,880,933,316,380
-dAel3LHLDmGkHAKa-De_A_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-dAel3LHLDmGkHAKa-De_A_zoom_5___1_6.jpg,650,691,422,463
-dAel3LHLDmGkHAKa-De_A_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-dAel3LHLDmGkHAKa-De_A_zoom_5___1_6.jpg,653,693,461,509
-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_5.jpg,766,798,307,339
-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-TqiMBQq1k5iIYpr1dTCAg_zoom_5___1_5.jpg,766,799,338,382
1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_8.jpg,990,1050,271,472
1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1ezi6yLZeXDjAFoY9Fqbmw_zoom_5___1_8.jpg,989,1050,90,264
-zFhAcEiDZMK9UTLuXrKRw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-zFhAcEiDZMK9UTLuXrKRw_zoom_5___1_1.jpg,769,831,332,432
0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_5.jpg,17,72,313,392
-L_iWqzrKGCDWefahNMoUA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-L_iWqzrKGCDWefahNMoUA_zoom_5___1_0.jpg,929,998,205,278
-L_iWqzrKGCDWefahNMoUA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-L_iWqzrKGCDWefahNMoUA_zoom_5___1_0.jpg,912,975,264,346
1-4UDgrBWNBy5XrgFRQCsg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1-4UDgrBWNBy5XrgFRQCsg_zoom_5___1_7.jpg,141,201,298,356
-SvQLFOiHqUp1fxhaRHIZQ_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-SvQLFOiHqUp1fxhaRHIZQ_zoom_5___1_3.jpg,218,263,395,467
-SvQLFOiHqUp1fxhaRHIZQ_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-SvQLFOiHqUp1fxhaRHIZQ_zoom_5___1_3.jpg,218,266,343,399
0Gtbnfkq9sTjMUUjdGrOQg_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0Gtbnfkq9sTjMUUjdGrOQg_zoom_5___1_12.jpg,61,132,260,336
-e3EdM9I6yVlXCcSWWyKGg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-e3EdM9I6yVlXCcSWWyKGg_zoom_5___1_0.jpg,658,721,184,263
-e3EdM9I6yVlXCcSWWyKGg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-e3EdM9I6yVlXCcSWWyKGg_zoom_5___1_0.jpg,662,729,263,344
1aCZAzsO4fUtFek6bUGVSw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1aCZAzsO4fUtFek6bUGVSw_zoom_5___1_5.jpg,766,820,270,326
-aJi6aXlZW5tmL65pf_r5w_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-aJi6aXlZW5tmL65pf_r5w_zoom_5___1_11.jpg,372,472,176,347
1j4BqA2DON6ya_03_LzDNA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1j4BqA2DON6ya_03_LzDNA_zoom_5___1_0.jpg,508,570,325,431
1j4BqA2DON6ya_03_LzDNA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1j4BqA2DON6ya_03_LzDNA_zoom_5___1_0.jpg,193,222,329,356
0rCLClLnDqdaB4XUoqXUSQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rCLClLnDqdaB4XUoqXUSQ_zoom_5___1_7.jpg,607,688,339,432
0rCLClLnDqdaB4XUoqXUSQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rCLClLnDqdaB4XUoqXUSQ_zoom_5___1_7.jpg,611,688,429,545
00GrEhXxY3Qyss9rAdXwog_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/00GrEhXxY3Qyss9rAdXwog_zoom_5___1_5.jpg,992,1029,263,305
00GrEhXxY3Qyss9rAdXwog_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/00GrEhXxY3Qyss9rAdXwog_zoom_5___1_5.jpg,993,1031,302,348
-mxhhwz0RO_moUUPIna4AA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-mxhhwz0RO_moUUPIna4AA_zoom_5___1_12.jpg,402,462,305,371
0nvudqkPefq_VkPPa6MSlg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nvudqkPefq_VkPPa6MSlg_zoom_5___1_5.jpg,28,102,519,619
0nvudqkPefq_VkPPa6MSlg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nvudqkPefq_VkPPa6MSlg_zoom_5___1_5.jpg,27,105,616,730
-12uSTStOBQYAGmrdTR5MA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-12uSTStOBQYAGmrdTR5MA_zoom_5___1_11.jpg,419,542,88,252
-8MCs8__Kd3RBcphKImDhg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8MCs8__Kd3RBcphKImDhg_zoom_5___1_8.jpg,59,171,181,322
-8MCs8__Kd3RBcphKImDhg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8MCs8__Kd3RBcphKImDhg_zoom_5___1_8.jpg,64,178,314,476
0cd8aPkdZBz0RIX6-X82cw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0cd8aPkdZBz0RIX6-X82cw_zoom_5___1_12.jpg,318,378,314,396
0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,505,543,312,371
0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,497,545,270,314
0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,981,1013,328,355
0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0kPJWTbGfiOp7iMpMB0aoA_zoom_5___1_12.jpg,984,1008,306,331
0iiFJBgMqGi3Qc2WiCgcHQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0iiFJBgMqGi3Qc2WiCgcHQ_zoom_5___1_5.jpg,208,299,173,274
0iiFJBgMqGi3Qc2WiCgcHQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0iiFJBgMqGi3Qc2WiCgcHQ_zoom_5___1_5.jpg,198,287,269,365
-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_9.jpg,393,434,430,473
-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Nq9t4Y2yGyxqwEJYz-kVw_zoom_5___1_9.jpg,393,439,473,526
-ZrVhK6_-OsVQWj38harYA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ZrVhK6_-OsVQWj38harYA_zoom_5___1_2.jpg,599,646,357,416
-ZrVhK6_-OsVQWj38harYA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ZrVhK6_-OsVQWj38harYA_zoom_5___1_2.jpg,602,646,314,360
0TbN11zgSkGMLo0SHpIlbA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0TbN11zgSkGMLo0SHpIlbA_zoom_5___1_0.jpg,693,732,215,259
1MRMQaimvf0-rDPDtroeGw_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1MRMQaimvf0-rDPDtroeGw_zoom_5___1_11.jpg,867,971,24,154
1MRMQaimvf0-rDPDtroeGw_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1MRMQaimvf0-rDPDtroeGw_zoom_5___1_11.jpg,872,975,148,301
0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_12.jpg,917,959,327,369
-6BXgQapVdYB-Ta4ugPLRw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-6BXgQapVdYB-Ta4ugPLRw_zoom_5___1_2.jpg,455,524,46,179
-6BXgQapVdYB-Ta4ugPLRw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-6BXgQapVdYB-Ta4ugPLRw_zoom_5___1_2.jpg,435,505,171,324
0mkQsOux1SwpRQhf3iM_oQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0mkQsOux1SwpRQhf3iM_oQ_zoom_5___1_7.jpg,352,408,189,251
